title,abstract,link,rank,score
Tô thắm thêm tình quân dân đoàn kết,"(ĐCSVN) - Sáng 10/1, tại thị trấn Phước Hải, huyện Đất Đỏ, tỉnh Bà Rịa - Vũng Tàu, Lữ đoàn 171 (Vùng 2 Hải quân) phối hợp với Công ty Tân cảng Cái Mép đến thăm, tặng quà các cháu là con ngư dân Lữ đoàn nhận đỡ đầu nhân dịp năm mới Giáp Thìn 2024.",https://dangcongsan.vn/quoc-phong-an-ninh/to-tham-them-tinh-quan-dan-doan-ket-657566.html,118,0
TP Hồ Chí Minh trao tặng hơn 5.700 thẻ BHYT và BHXH cho người có hoàn cảnh khó khăn,"(ĐCSVN) - Hưởng ứng phong trào thi đua “Cả nước chung tay vì người nghèo - Không để ai bị bỏ lại phía sau” của Thủ tướng Chính phủ, TP Hồ Chí Minh đã trao tặng 5.694 thẻ BHYT với tổng số tiền hơn 2.8 tỷ đồng cho người có hoàn cảnh khó khăn đồng thời LĐLĐ Thành phố đã vận động tặng 55 sổ BHXH cho đoàn viên nghiệp đoàn với số tiền là hơn 196 triệu đồng.",https://dangcongsan.vn/xa-hoi/tp-ho-chi-minh-trao-tang-hon-5700-the-bhyt-va-bhxh-cho-nguoi-co-hoan-canh-kho-khan-657594.html,119,0
"Đợt cao điểm bảo đảm an ninh, trật tự Tết Nguyên đán 2024","(ĐCSVN) - Từ nay cho tới hết ngày 9/3/2024, Lực lượng Cảnh sát Giao thông (CSGT) phối hợp cùng các lực lượng trong Công an nhân dân (CAND) tập trung lực lượng, phương tiện, thiết bị kỹ thuật nghiệp vụ để triển khai thực hiện đợt cao điểm tấn công, trấn áp tội phạm, bảo đảm an ninh, trật tự dịp Tết Nguyên đán Giáp Thìn 2024.",https://dangcongsan.vn/xa-hoi/dot-cao-diem-bao-dam-an-ninh-trat-tu-tet-nguyen-dan-2024-657573.html,120,0
"Khơi dậy năng lực sáng tạo nghệ thuật ngôn từ cho học sinh, sinh viên","(ĐCSVN) - Giải thưởng Văn học trẻ Đại học quốc gia Thành phố Hồ Chí Minh tổ chức với sự đồng hành của Hội Nhà văn Thành phố Hồ Chí Minh và Tạp chí Văn nghệ Thành phố Hồ Chí Minh, nhằm khơi dậy năng lực sáng tạo nghệ thuật ngôn từ cho học sinh, sinh viên.",https://dangcongsan.vn/xa-hoi/khoi-day-nang-luc-sang-tao-nghe-thuat-ngon-tu-cho-hoc-sinh-sinh-vien-657578.html,121,0
Tập trung chăm lo Tết cho đoàn viên công đoàn và người lao động,"(ĐCSVN) - Dịp Tết Nguyên đán Giáp Thìn năm 2024, các cấp công đoàn ở các địa phương sẽ tổ chức nhiều hoạt động chăm lo thiết thực cho đoàn viên công đoàn - người lao động, nhằm đảm bảo cho mọi người đón Tết vui tươi, đầm ấm bên gia đình và người thân.",https://dangcongsan.vn/xa-hoi/tap-trung-cham-lo-tet-cho-doan-vien-cong-doan-va-nguoi-lao-dong-657558.html,122,0
"TP Hồ Chí Minh đẩy mạnh các giải pháp đảm bảo trật tự, an toàn giao thông","(ĐCSVN) - Nhằm đảm bảo trật tự, an toàn giao thông trên địa bàn, thời gian tới, TP Hồ Chí Minh sẽ tăng cường ứng dụng khoa học công nghệ trong công tác quản lý, điều hành, tổ chức giao thông cũng như hỗ trợ công tác tuần tra, kiểm soát, xử lý vi phạm pháp luật về trật tự, an toàn giao thông.",https://dangcongsan.vn/xa-hoi/tp-ho-chi-minh-day-manh-cac-giai-phap-dam-bao-trat-tu-an-toan-giao-thong-657546.html,123,0
Thủ tướng trao quà Tết cho Công nhân lao động Hải Dương,"(ĐCSVN) - Nhấn mạnh quan điểm của Đảng, Nhà nước là không để ai không có Tết, không có ai bị bỏ lại phía sau, Thủ tướng Chính phủ Phạm Minh Chính yêu cầu Đảng bộ, chính quyền các cấp tỉnh Hải Dương tiếp tục rà soát, quan tâm, chăm lo các đối tượng chính sách, người nghèo, những người khó khăn, yếu thế, công nhân, người lao động…, bảo đảm an ninh, an toàn, an dân để người dân có một cái Tết trọn vẹn.",https://dangcongsan.vn/hai-duong-thich-ung-linh-hoat-tang-truong-but-pha/tin-tuc/thu-tuong-trao-qua-tet-cho-cong-nhan-lao-dong-hai-duong-657551.html,124,0
"Miền Bắc đón không khí lạnh, trời chuyển mưa rét","(ĐCSVN) - Hôm nay (10/1), miền Bắc đón không khí lạnh, trời chuyển mưa rét và khả năng còn kéo dài. Trung Bộ mưa rào liên tiếp. Tây Nguyên, Nam Bộ nắng nhiều.",https://dangcongsan.vn/xa-hoi/mien-bac-don-khong-khi-lanh-troi-chuyen-mua-ret-657542.html,125,0
"Quản lý, bảo vệ tài nguyên nước trên 3 lưu vực sông","(ĐCSVN) – Việc công bố các Quy hoạch tổng hợp lưu vực sông là căn cứ quan trọng, phục vụ cho công tác quản lý, bảo vệ, điều hòa và khắc phục tác hại do nước gây ra trên các lưu vực sông; hướng tới tài nguyên nước các lưu vực sông được quản lý, bảo vệ như tài sản công và đúng với giá trị của tài nguyên nước trong các hoạt động phát triển kinh tế - xã hội của các địa phương trên 3 lưu vực sông.",https://dangcongsan.vn/thoi-su/quan-ly-bao-ve-tai-nguyen-nuoc-tren-3-luu-vuc-song-657525.html,126,0
Các phong trào sinh viên Thủ đô tiếp tục phát triển mạnh mẽ,"(ĐCSVN) - Các phong trào sinh viên Thủ đô tiếp tục phát triển mạnh mẽ, đặc biệt là phong trào thanh niên tình nguyện đã khích lệ, cổ vũ thu hút hàng triệu lượt học sinh, sinh viên tiên phong đi đến những vùng sâu, vùng xa, vùng khó khăn trong cả nước để chuyển giao tri thức, khoa học kỹ thuật, giúp đỡ thanh, thiếu nhi, người dân các địa phương cải thiện đời sống vật chất, văn hóa, tinh thần.",https://dangcongsan.vn/thoi-su/cac-phong-trao-sinh-vien-thu-do-tiep-tuc-phat-trien-manh-me-657529.html,127,0
Cảm phục hành động của nam sinh có hoàn cảnh khó khăn,"(ĐCSVN) - Chiều 9/1, thông tin từ Ban Giám hiệu Trường THCS Huỳnh Thúc Kháng (phường Đông Ba, TP Huế, tỉnh Thừa Thiên - Huế) cho biết, Nhà trường đang hoàn thiện hồ sơ, tuyên dương em Tô Khánh Hoàng Phúc vì có hành động trả lại số tiền gần 88 triệu đồng nhặt được trên đường đi học.",https://dangcongsan.vn/xa-hoi/cam-phuc-hanh-dong-cua-nam-sinh-co-hoan-canh-kho-khan-657516.html,128,0
"TP Hồ Chí Minh: Bảo đảm đón Tết an toàn, tiết kiệm, vui tươi, lành mạnh","(ĐCSVN) – Chủ tịch UBND TP Hồ Chí Minh Phan Văn Mãi đã ban hành Chỉ thị về việc tăng cường, tập trung thực hiện các biện pháp bảo đảm đón Tết Nguyên đán Giáp Thìn năm 2024 an toàn, tiết kiệm, vui tươi, lành mạnh.",https://dangcongsan.vn/xa-hoi/tp-ho-chi-minh-bao-dam-don-tet-an-toan-tiet-kiem-vui-tuoi-lanh-manh-657496.html,129,0
Bộ Giao thông vận tải trả lời kiến nghị giảm giá vé máy bay,"(ĐCSVN) – Theo Bộ Giao thông Vận tải (GTVT), giá vé máy bay (cả quốc tế và nội địa) hiện nay đều được thực hiện theo cơ chế giá vé linh hoạt với nhiều dải giá từ thấp đến cao tùy tình hình thị trường (cung-cầu), điều kiện vé, thời điểm xuất vé, chất lượng dịch vụ...",https://dangcongsan.vn/xa-hoi/bo-giao-thong-van-tai-tra-loi-kien-nghi-giam-gia-ve-may-bay-657478.html,130,0
Tàu Cát Linh - Hà Đông đã vận chuyển gần 20 triệu lượt hành khách,"(ĐCSVN) – Tính đến ngày 6/11/2023, dự án đường sắt Cát Linh – Hà Đông hết 24 tháng (2 năm) bảo hành, việc vận hành tàu hiện nay là nhân sự người Việt Nam. Đến hết năm 2023, tàu Cát Linh - Hà Đông đã vận chuyển được gần 20 triệu lượt hành khách.",https://dangcongsan.vn/xa-hoi/tau-cat-linh-ha-dong-da-van-chuyen-gan-20-trieu-luot-hanh-khach-657477.html,131,0
Đảm bảo an toàn cho các chuyến bay đêm,"(ĐCSVN) – Cục Hàng không Việt Nam yêu cầu ACV và các cảng hàng không địa phương căn cứ nhu cầu bay đêm của các Hãng hàng không, chỉ đạo các cảng hàng không địa phương xây dựng phương án phục vụ, bố trí nguồn nhân lực (bao gồm cả nhân sự dự phòng), đảm bảo cơ sở hạ tầng, trang thiết bị, phương tiện, sẵn sàng phục vụ các chuyến bay đêm.",https://dangcongsan.vn/xa-hoi/dam-bao-an-toan-cho-cac-chuyen-bay-dem-657479.html,132,0
Tặng 300 vé xe và 2 chuyến xe Tết đến sinh viên khó khăn tại miền Trung – Tây Nguyên,(ĐCSVN) – Với 300 vé xe được trao đến các sinh viên khó khăn tại 16 tỉnh miền Trung- Tây Nguyên đánh dấu lần thứ 12 Đại học Đông Á thực hiện Chương trình Xuân tình nguyện tặng vé xe các sinh viên có hoàn cảnh khó khăn về quê đón Tết.,https://dangcongsan.vn/xa-hoi/tang-300-ve-xe-va-2-chuyen-xe-tet-den-sinh-vien-kho-khan-tai-mien-trung-tay-nguyen-657474.html,133,0
Thượng tôn pháp luật để xây dựng văn hóa giao thông an toàn,"(ĐCSVN) - Phát động ra quân Năm An toàn giao thông 2024, Phó Thủ tướng Chính phủ Trần Lưu Quang chỉ đạo kiên quyết, kiên trì xử lý nghiêm các hành vi vi phạm trật tự, an toàn giao thông, nhất là vi phạm về nồng độ cồn, vi phạm tốc độ…",https://dangcongsan.vn/thoi-su/thuong-ton-phap-luat-de-xay-dung-van-hoa-giao-thong-an-toan-657456.html,134,0
Miền Bắc tăng nhiệt trước khi chuyển rét vào ngày mai,"(ĐCSVN) – Hôm nay (9/1), Bắc Bộ, Bắc Trung Bộ tăng nhiệt, trời hửng nắng vào trưa chiều với nhiệt độ cao nhất 26 - 28 độ C. Từ ngày mai (10/1), khu vực Bắc Bộ, Thanh Hóa và Nghệ An trời chuyển rét, vùng núi có nơi rét đậm.",https://dangcongsan.vn/xa-hoi/mien-bac-tang-nhiet-truoc-khi-chuyen-ret-vao-ngay-mai-657454.html,135,0
Hành động đẹp của hai nhân viên y tế Bệnh viện Đa khoa tỉnh Ninh Bình,"(ĐCSVN) – Ngày 8/1, theo thông tin từ Công an phường Phúc Thành, thành phố Ninh Bình, tỉnh Ninh Bình, đơn vị vừa tổ chức bàn giao số tiền hơn 24,9 triệu đồng cho người đánh rơi. Nhận lại số tiền, chị Nguyễn Thị Thảo thực sự vui mừng, xúc động và cảm ơn hành động đẹp của vợ chồng anh Đỗ Văn Tuấn, chị Nguyễn Thị Thúy Hà, là hai nhân viên y tế Bệnh viện Đa khoa tỉnh Ninh Bình.",https://dangcongsan.vn/xa-hoi/hanh-dong-dep-cua-hai-nhan-vien-y-te-benh-vien-da-khoa-tinh-ninh-binh-657435.html,136,0
TP Hồ Chí Minh thực hiện tốt các mục tiêu phát triển kinh tế - xã hội năm 2023,"(ĐCSVN) – TP Hồ Chí Minh làm tốt mục tiêu ngăn chặn đà suy giảm, các lĩnh vực kinh tế có mức tăng trưởng khá; Chương trình Phục hồi phát triển kinh tế - xã hội TP tiếp tục phát huy tác dụng; việc triển khai kịp thời các nhiệm vụ và giải pháp thực hiện chủ đề công tác năm 2023 cơ bản hoàn thành theo kế hoạch.",https://dangcongsan.vn/xa-hoi/tp-ho-chi-minh-thuc-hien-tot-cac-muc-tieu-phat-trien-kinh-te-xa-hoi-nam-2023-657389.html,137,0
TIN BUỒN,"(ĐCSVN) - Ban Lễ tang, gia đình và Báo điện tử Đảng Cộng sản Việt Nam vô cùng thương tiếc báo tin: Cụ Trần Thị Nho, sinh năm 1928, chỗ ở số 72, đường Trần Tử Bình, phường Nghĩa Tân, quận Cầu Giấy, Thành phố Hà Nội, do tuổi cao sức yếu đã tạ thế vào hồi 17 giờ 20 phút, ngày 08/01/2024 (tức ngày 27/11 năm Quý Mão), hưởng thọ 97 tuổi. Cụ Trần Thị Nho là mẹ đẻ của Nhà báo, Tiến sĩ Trần Doãn Tiến, Nguyên Tổng Biên tập Báo điện tử Đảng Cộng sản Việt Nam.",https://dangcongsan.vn/thoi-su/tin-buon-657457.html,138,0
Đoàn Khối Doanh nghiệp Trung ương: Hơn 52 tỷ đồng cho hoạt động an sinh xã hội,"(ĐCSVN) - Trong năm 2023, các cấp bộ Đoàn Khối Doanh nghiệp Trung ương đã triển khai thực hiện hơn 7.000 công trình thanh niên, đề án nghiên cứu khoa học, sáng kiến, cải tiến kỹ thuật, làm lợi cho doanh nghiệp gần 250 tỷ đồng; hỗ trợ kinh phí xây dựng 315 ngôi nhà yêu thương; 8 cây cầu an sinh; 53 sân chơi thiếu nhi; trồng mới hơn 1,25 triệu cây xanh; hiến 15.000 đơn vị máu... Tổng giá trị các hoạt động an sinh xã hội là hơn 52 tỷ đồng.",https://dangcongsan.vn/xa-hoi/doan-khoi-doanh-nghiep-trung-uong-hon-52-ty-dong-cho-hoat-dong-an-sinh-xa-hoi-657444.html,139,0
Gần 34 nghìn chuyến bay phục vụ Tết Giáp Thìn,"(ĐCSVN) – Thông tin từ Cục Hàng không Việt Nam cho biết: Kế hoạch khai thác toàn mạng và tình hình mở bán vé, đặt chỗ phục vụ Tết Giáp Thìn năm 2024 trong giai đoạn từ 24/01/2024 - 25/02/2024 đã xây dựng với tổng số chuyến bay dự kiến đạt xấp xỉ 33,8 nghìn chuyến, tăng 14% so với cùng kỳ Tết năm 2023 và tăng 21% so với lịch bay thường lệ hiện tại.",https://dangcongsan.vn/xa-hoi/gan-34-nghin-chuyen-bay-phuc-vu-tet-giap-thin-657398.html,140,0
"Nỗ lực hỗ trợ phụ nữ Thủ đô khởi sự kinh doanh, khởi nghiệp","(ĐCSVN) - Năm 2023, các cấp hội phụ nữ thành phố Hà Nội đã giúp đỡ 850 phụ nữ khởi sự kinh doanh, khởi nghiệp; giúp 4.032 hộ phụ nữ nghèo/cận nghèo/ hoàn cảnh khó khăn thoát nghèo, nâng cao mức sống; 3.546 gia đình hội viên được giúp đỡ hỗ trợ đạt “Gia đình 5 không, 3 sạch”, “Gia đình văn minh hạnh phúc”...",https://dangcongsan.vn/xa-hoi/no-luc-ho-tro-phu-nu-thu-do-khoi-su-kinh-doanh-khoi-nghiep-657412.html,141,0
Miền Bắc chuẩn bị đón thêm không khí lạnh tăng cường,"(ĐCSVN) – Dự báo sáng ngày 10/1, miền Bắc và khu vực Thanh Hóa và Nghệ An đón không khí lạnh tăng cường, trời chuyển rét, vùng núi cao có nơi dưới 10 độ C.",https://dangcongsan.vn/thoi-su/mien-bac-chuan-bi-don-them-khong-khi-lanh-tang-cuong-657415.html,142,0
Bộ đội sắp xuất ngũ nuôi khát vọng tương lai,"(ĐCSVN) - Hai năm qua, nhiều người nổi tiếng có tầm ảnh hưởng trong xã hội (KOL) đã đến giao lưu với gần 1.300 hạ sĩ quan, chiến sĩ chuẩn bị xuất ngũ năm 2023, 2024 tại Bình Phước.",https://dangcongsan.vn/xa-hoi/bo-doi-sap-xuat-ngu-nuoi-khat-vong-tuong-lai-657281.html,143,0
"Bắc Bộ và Bắc Trung Bộ có sương mù, trời rét về đêm và sáng","(ĐCSVN) – Hôm nay (8/1), Bắc Bộ và Bắc Trung Bộ có sương mù, trời tiếp tục rét về đêm và sáng sớm, có nơi dưới 13 độ C. Nam Trung Bộ, Tây Nguyên và Nam Bộ ngày nắng, đêm có mưa.",https://dangcongsan.vn/thoi-su/bac-bo-va-bac-trung-bo-co-suong-mu-troi-ret-ve-dem-va-sang-657363.html,144,0
Đón những du khách đầu tiên đến Thừa Thiên Huế bằng đường biển,"(ĐCSVN) – Chuyến tàu du lịch CELEBRITY SOLSTICE mang theo 2.700 khách du lịch đến từ Anh, Pháp, Mỹ… cập cảng Chân Mây vào lúc 8h00 và rời cảng vào lúc 20h00 ngày 07/1/2024.",https://dangcongsan.vn/thoi-su/don-nhung-du-khach-dau-tien-den-thua-thien-hue-bang-duong-bien-657339.html,145,0
"Bộ trưởng Bộ Công an tặng quà người nghèo, gia đình chính sách ở Lai Châu","(ĐCSVN) - Ngày 7/1, Công an tỉnh Lai Châu tổ chức lễ trao tặng quà của Đại tướng Tô Lâm, Ủy viên Bộ Chính trị, Bộ trưởng Bộ Công an cho Quỹ vì người nghèo tỉnh Lai Châu, người có công, gia đình chính sách trên địa bàn tỉnh, nhân dịp sắp đến Tết Nguyên đán Giáp Thìn 2024.",https://dangcongsan.vn/thoi-su/bo-truong-bo-cong-an-tang-qua-nguoi-ngheo-gia-dinh-chinh-sach-o-lai-chau-657335.html,146,0
Thành phố Huế nỗ lực xây dựng và phát triển,"(ĐCSVN) - Ngày 30/12/2023, Thủ tướng Chính phủ đã ban hành Quyết định số 1745/QĐ-Tg về việc phê duyệt Quy hoạch tỉnh Thừa Thiên Huế thời kỳ 2021 đến 2030, tầm nhìn đến 2050. Theo đó, thành phố Huế hiện nay sẽ được điều chỉnh địa giới hành chính theo hướng tách thành 2 quận (Bắc sông Hương và Nam sông Hương).",https://dangcongsan.vn/xa-hoi/thanh-pho-hue-no-luc-xay-dung-va-phat-trien-657218.html,147,0
Đà Nẵng: 04 tàu cá của ngư dân bị cháy khi đang neo đậu,"(ĐCSVN) - Lúc 2h sáng ngày 7/1/2023, một đám cháy tại khu vực biển Mân Quang (Sơn Trà, Đà Nẵng) khiến 04 phương tiện tàu cá của ngư dân bị cháy.",https://dangcongsan.vn/xa-hoi/da-nang-04-tau-ca-cua-ngu-dan-bi-chay-khi-dang-neo-dau-657327.html,148,0
Miền Bắc mưa phùn và sương mù vào sáng sớm,"(ĐCSVN) – Hôm nay (7/1), miền Bắc có không khí lạnh tăng cường yếu gây mưa phùn, sương mù, nhưng ban nền nhiệt tăng. Trung Bộ có mưa rào rải rác. Tây Nguyên, Nam Bộ ngày nắng, đêm có mưa rào.",https://dangcongsan.vn/xa-hoi/mien-bac-mua-phun-va-suong-mu-vao-sang-som-657322.html,149,0
Nhiều hoạt động bổ ích từ chiến dịch “Thế hệ hy vọng”,"(ĐCSVN) - Sau thời gian tham gia chiến dịch “Thế hệ hy vọng”, các bạn trẻ là lực lượng nòng cốt đã có những sự thay đổi trong tư duy và hành động qua việc sử dụng các kỹ năng truyền thông để chia sẻ thông điệp của mình, qua đó tạo ảnh hưởng tích cực và thúc đẩy những thay đổi trong bạn bè cùng trang lứa cũng như cộng đồng xung quanh.",https://dangcongsan.vn/xa-hoi/nhieu-hoat-dong-bo-ich-tu-chien-dich-the-he-hy-vong-657311.html,150,0
"Miền Bắc sáng có sương mù, từ đêm chuyển mưa nhỏ rải rác","(ĐCSVN) - Hôm nay (6/1), miền Bắc sáng sớm có sương mù, từ đêm nay chuyển mưa nhỏ rải rác. Miền Trung có mưa rào rải rác. Tây Nguyên và Nam Bộ ngày nắng, ít mưa.",https://dangcongsan.vn/xa-hoi/mien-bac-sang-co-suong-mu-tu-dem-chuyen-mua-nho-rai-rac-657284.html,151,0
Kỳ họp lần thứ nhất Hội đồng Đội Trung ương khóa IX,"(ĐCSVN) - Với chức năng, nhiệm vụ, lĩnh vực công tác, chuyên môn của mình, các ủy viên Hội đồng Đội Trung ương sẽ phát huy hiệu quả cơ chế làm việc, phối hợp liên ngành để cụ thể hóa Nghị quyết Đại hội Đoàn toàn quốc lần thứ XII bằng các chương trình, kế hoạch hoạt động của Đội.",https://dangcongsan.vn/xay-dung-dang/ky-hop-lan-thu-nhat-hoi-dong-doi-trung-uong-khoa-ix-657277.html,152,0
"Trân trọng, tôn vinh những người hiến giác mạc","(ĐCSVN) - Cả nước đã có 963 người hiến giác mạc sau khi qua đời. Bệnh viện Mắt Trung ương đã thu nhận và ghép cho hàng trăm bệnh nhân bị mù do bệnh lý giác mạc, giúp họ tìm lại ánh sáng. Những nghĩa cử cao đẹp đó đã mang lại nguồn sáng, mở ra tương lai mới cho nhiều người.",https://dangcongsan.vn/xa-hoi/tran-trong-ton-vinh-nhung-nguoi-hien-giac-mac-657266.html,153,0
Trung ương Hội LHPN Việt Nam phát động cùng lúc 2 cuộc thi,"(ĐCSVN) - Chủ tịch Hội Liên hiệp phụ nữ (LHPN) Việt Nam Hà Thị Nga đã chính thức phát động chủ đề công tác năm 2024 về ""Tăng cường ứng dụng công nghệ thông tin trong hoạt động Hội"" và 2 cuộc thi ""Ứng dụng công nghệ thông tin trong tổ chức sinh hoạt Hội"" và ""Sáng tác ca khúc ca ngợi người phụ nữ, người mẹ Việt Nam"".",https://dangcongsan.vn/xa-hoi/trung-uong-hoi-lhpn-viet-nam-phat-dong-cung-luc-2-cuoc-thi-657275.html,154,0
Ban Tuyên giáo Trung ương trao tặng nhà tình nghĩa tại huyện Vĩnh Hưng (Long An),"(ĐCSVN) - Đây là các căn nhà do Bí thư Trung ương Đảng, Trưởng Ban Tuyên giáo Trung ương Nguyễn Trọng Nghĩa gửi tặng các gia đình chính sách, với sự đồng hành của Công ty TNHH Thép thông minh Toàn Cầu hỗ trợ kinh phí xây dựng, mỗi căn nhà 60 triệu đồng.",https://dangcongsan.vn/xa-hoi/ban-tuyen-giao-trung-uong-trao-tang-nha-tinh-nghia-tai-huyen-vinh-hung-long-an-657235.html,155,0
"Bắc Bộ sáng sớm có sương mù, trời rét về đêm và sáng","(ĐCSVN) - Hôm nay (5/1), miền Bắc rét về đêm và sáng, trưa chiều nền nhiệt tăng. Miền Trung mưa dông cục bộ. Tây Nguyên và Nam Bộ ngày nắng ít mưa.",https://dangcongsan.vn/xa-hoi/bac-bo-sang-som-co-suong-mu-troi-ret-ve-dem-va-sang-657217.html,156,0
Quỹ học bổng Vừ A Dính trao học bổng tại Bạc Liêu,"(ĐCSVN) - Ngày 4/1, tại Bạc Liêu, Quỹ học bổng Vừ A Dính phối hợp cùng Tỉnh Đoàn, Sở Giáo dục và Đào tạo tỉnh Bạc Liêu tổ chức trao học bổng Vừ A Dính và học bổng Câu lạc bộ Vì Hoàng Sa - Trường Sa thân yêu năm học 2023-2024 cho học sinh dân tộc thiểu số, vùng biển, đảo, con cán bộ Bộ đội Biên phòng, học sinh bị ảnh hưởng bởi COVID-19 trên địa bàn tỉnh Bạc Liêu.",https://dangcongsan.vn/xa-hoi/quy-hoc-bong-vu-a-dinh-trao-hoc-bong-tai-bac-lieu-657199.html,157,0
Ban Tuyên giáo Trung ương trao tặng nhà tình nghĩa tại huyện Tân Trụ (Long An),"(ĐCSVN) - Đây là các căn nhà do Bí thư Trung ương Đảng, Trưởng Ban Tuyên giáo Trung ương Nguyễn Trọng Nghĩa gửi tặng các gia đình chính sách, với sự đồng hành của Công ty TNHH Thép thông minh Toàn Cầu hỗ trợ kinh phí xây dựng, mỗi căn nhà 60 triệu đồng.",https://dangcongsan.vn/thoi-su/ban-tuyen-giao-trung-uong-trao-tang-nha-tinh-nghia-tai-huyen-tan-tru-long-an-657214.html,158,0
Hà Nội phấn đấu vận tải hành khách công cộng đạt từ 22 - 25%,"(ĐCSVN) – UBND TP. Hà Nội đặt ra mục tiêu vận tải hành khách công cộng đảm bảo chất lượng, phục vụ hiệu quả, phấn đấu năm 2024 đạt từ 22 - 25%; Phấn đấu tiếp tục kiềm chế giảm tai nạn giao thông (TNGT) từ 5% so với năm 2023 trên cả 3 tiêu chí.",https://dangcongsan.vn/xa-hoi/ha-noi-phan-dau-van-tai-hanh-khach-cong-cong-dat-tu-22-25-657160.html,159,0
Quảng Nam: Tỷ lệ hộ nghèo vùng đồng bào dân tộc thiểu số giảm mạnh,"(ĐCSVN) - Sau 3 năm thực hiện Kết luận số 65-KL/TW của Bộ Chính trị, vùng đồng bào dân tộc thiểu số và miền núi tỉnh Quảng Nam đã có sự phát triển vượt bậc về mọi mặt; trình độ phát triển chung của vùng miền núi được thu hẹp so với khu vực miền xuôi của tỉnh.",https://dangcongsan.vn/xa-hoi/quang-nam-ty-le-ho-ngheo-vung-dong-bao-dan-toc-thieu-so-giam-manh-657118.html,160,0
Chạy thêm 8 chuyến tàu phục vụ Tết Nguyên đán 2024,"(ĐCSVN) – Nhằm đáp ứng nhu cầu của người dân về quê đón Tết Nguyên đán Giáp Thìn 2024, Công ty Cổ phần Vận tải đường sắt Sài Gòn tổ chức chạy thêm 8 chuyến tàu Sài Gòn – Hà Nội và ngược lại, từ Quy Nhơn, Quảng Ngãi về Sài Gòn và nối thêm toa tàu với hơn 4.000 chỗ.",https://dangcongsan.vn/xa-hoi/chay-them-8-chuyen-tau-phuc-vu-tet-nguyen-dan-2024-657148.html,161,0
"Năm 2024, dự kiến đưa hơn 15.000 lao động sang Hàn Quốc theo chương trình EPS","(ĐCSVN) - Năm 2024, phía Hàn Quốc sẽ tuyển chọn lao động Việt Nam sang làm việc ở các ngành, nghề gồm: Sản xuất chế tạo (lắp ráp, đo lường và nối); xây dựng (cốt thép, mộc); nông nghiệp (chăn nuôi, trồng trọt) và ngư nghiệp (nuôi trồng, đánh bắt gần bờ).",https://dangcongsan.vn/xa-hoi/nam-2024-du-kien-dua-hon-15000-lao-dong-sang-han-quoc-theo-chuong-trinh-eps-657122.html,162,0
Dấu ấn phát triển lĩnh vực Giáo dục nghề nghiệp năm 2023,"(ĐCSVN) - Ban Bí thư Trung ương Đảng yêu cầu các cấp, các ngành tập trung lãnh đạo, chỉ đạo tiếp tục đổi mới, phát triển và nâng cao chất lượng giáo dục nghề nghiệp; Sắp xếp, tổ chức lại các trường công lập 4 cấp (quốc gia, vùng, ngành, tỉnh) theo quy hoạch đã được Thủ tướng Chính phủ phê duyệt... là những dấu ấn phát triển lĩnh vực Giáo dục nghề nghiệp trong năm 2023.",https://dangcongsan.vn/xa-hoi/dau-an-phat-trien-linh-vuc-giao-duc-nghe-nghiep-nam-2023-657112.html,163,0
"Miền Bắc tăng nhiệt, trưa chiều hửng nắng","(ĐCSVN) - Hôm nay (4/1), miền Bắc tăng nhiệt, trưa chiều hửng nắng. Miền Trung có mưa rải rác. Tây Nguyên, Nam Bộ ngày nắng, ít mưa, riêng Đông Nam Bộ có nắng nóng cục bộ.",https://dangcongsan.vn/thoi-su/mien-bac-tang-nhiet-trua-chieu-hung-nang-657111.html,164,0
"Bảo hộ thực tập sinh, người lao động Việt Nam tại vùng có động đất ở Nhật Bản","(ĐCSVN) - Cục Quản lý lao động ngoài nước đề nghị các doanh nghiệp khẩn trương liên lạc ngay với thực tập sinh, người lao động Việt Nam đang làm việc tại các vùng bị ảnh hưởng bởi động đất để nắm tình hình người lao động; thống kê số lượng thực tập sinh, lao động đang làm việc bị ảnh hưởng (nếu có) và những khó khăn gặp phải, cần được hỗ trợ.",https://dangcongsan.vn/nguoi-viet-nam-o-nuoc-ngoai/bao-ho-thuc-tap-sinh-nguoi-lao-dong-viet-nam-tai-vung-co-dong-dat-o-nhat-ban-657135.html,165,0
Đẩy nhanh tiến độ các công trình điểm trường vượt lũ trên địa bàn Hà Tĩnh,"(ĐCSVN) - Nguyên Chủ tịch nước Trương Tấn Sang đề nghị các đơn vị, địa phương liên quan tập trung chỉ đạo, đôn đốc đẩy nhanh tiến độ, đảm bảo chất lượng các công trình thuộc Chương trình Điểm trường vượt lũ trên địa bàn Hà Tĩnh.",https://dangcongsan.vn/ha-tinh-doi-moi-sang-tao-phat-trien/tin-tuc/day-nhanh-tien-do-cac-cong-trinh-diem-truong-vuot-lu-tren-dia-ban-ha-tinh-657099.html,166,0
Xuất khẩu lao động lập kỷ lục mới,"(ĐCSVN) - Bộ Lao động - Thương binh và Xã hội ước tính cả năm 2023, số lao động Việt Nam đi làm việc ở nước ngoài theo hợp đồng khoảng 155.000 người, đạt 129% so với kế hoạch năm, tăng 8,55% so với năm 2022, đạt mức cao nhất từ trước đến nay.",https://dangcongsan.vn/xa-hoi/xuat-khau-lao-dong-lap-ky-luc-moi-657077.html,167,0
